2022-10-30-11155200:-262.805;-110.219;67.990;-20.185;-10.824;-6.661;-0.136;0.150;-0.092;-0.975;-20.192;-14.486;-11.112;0.14319;0.974
2022-10-30-11155200:-264.331;-111.029;67.490;-20.480;-10.746;-6.668;-0.150;0.160;-0.094;-0.971;-20.284;-14.438;-10.980;0.14321;0.974
2022-10-30-11155200:-266.397;-112.098;66.818;-20.861;-10.645;-6.773;-0.169;0.169;-0.093;-0.967;-20.458;-14.385;-10.792;0.14323;0.974
2022-10-30-11155200:-267.917;-112.866;66.325;-21.162;-10.574;-6.853;-0.182;0.162;-0.085;-0.966;-20.603;-14.369;-10.698;0.14325;0.974
2022-10-30-11155200:-269.421;-113.611;65.837;-21.413;-10.513;-6.970;-0.198;0.162;-0.083;-0.963;-20.766;-14.381;-10.647;0.14327;0.974
2022-10-30-11155200:-270.952;-114.355;65.336;-21.681;-10.433;-7.129;-0.219;0.168;-0.089;-0.957;-20.956;-14.400;-10.607;0.14330;0.974
2022-10-30-11155200:-273.064;-115.357;64.636;-22.038;-10.301;-7.384;-0.245;0.165;-0.089;-0.951;-21.243;-14.429;-10.606;0.14334;0.974
2022-10-30-11155200:-274.653;-116.092;64.102;-22.310;-10.201;-7.484;-0.260;0.178;-0.098;-0.944;-21.462;-14.432;-10.592;0.14337;0.974
2022-10-30-11155200:-276.404;-116.880;63.521;-22.687;-10.030;-7.415;-0.281;0.177;-0.106;-0.937;-21.742;-14.432;-10.552;0.14340;0.974
2022-10-30-11155300:-270.298;-113.424;70.039;-20.371;-8.175;-5.521;-0.296;0.174;-0.110;-0.933;-21.845;-14.278;-10.396;0.14342;0.974
2022-10-30-11155300:-271.893;-114.050;69.615;-20.698;-7.940;-5.393;-0.317;0.165;-0.113;-0.927;-21.867;-14.040;-10.168;0.14345;0.974
2022-10-30-11155300:-273.468;-114.641;69.213;-20.987;-7.717;-5.238;-0.332;0.156;-0.116;-0.923;-21.958;-13.827;-9.949;0.14348;0.974
2022-10-30-11155300:-275.612;-115.408;68.692;-21.357;-7.418;-5.046;-0.356;0.140;-0.117;-0.916;-22.136;-13.550;-9.649;0.14353;0.974
2022-10-30-11155300:-277.166;-115.937;68.331;-21.577;-7.214;-4.947;-0.378;0.132;-0.120;-0.908;-22.303;-13.385;-9.466;0.14356;0.974
2022-10-30-11155300:-278.706;-116.442;67.981;-21.773;-7.003;-4.897;-0.395;0.125;-0.123;-0.902;-22.494;-13.220;-9.306;0.14360;0.974
2022-10-30-11155300:-280.332;-116.954;67.621;-21.974;-6.761;-4.808;-0.414;0.122;-0.128;-0.893;-22.707;-13.043;-9.150;0.14364;0.975
2022-10-30-11155300:-282.505;-117.605;67.150;-22.202;-6.482;-4.800;-0.438;0.117;-0.132;-0.881;-23.009;-12.785;-8.942;0.14369;0.975
2022-10-30-11155300:-284.042;-118.045;66.820;-22.352;-6.264;-4.762;-0.455;0.121;-0.141;-0.871;-23.213;-12.604;-8.801;0.14373;0.975
2022-10-30-11155300:-285.749;-118.511;66.458;-22.528;-6.008;-4.762;-0.476;0.118;-0.147;-0.859;-23.461;-12.412;-8.671;0.14377;0.975
2022-10-30-11155300:-287.919;-119.074;65.996;-22.702;-5.735;-4.917;-0.495;0.110;-0.143;-0.850;-23.772;-12.142;-8.545;0.14383;0.975
2022-10-30-11155300:-289.621;-119.495;65.620;-22.823;-5.531;-5.143;-0.510;0.110;-0.140;-0.841;-23.976;-11.964;-8.531;0.14386;0.975
2022-10-30-11155400:-284.396;-116.040;71.695;-20.462;-4.050;-3.722;-0.519;0.120;-0.142;-0.834;-24.183;-11.763;-8.542;0.14388;0.975
2022-10-30-11155400:-286.040;-116.356;71.389;-20.564;-3.839;-3.921;-0.528;0.125;-0.137;-0.828;-24.021;-11.358;-8.424;0.14388;0.975
2022-10-30-11155400:-287.581;-116.637;71.089;-20.658;-3.670;-4.102;-0.541;0.116;-0.117;-0.825;-23.931;-11.030;-8.374;0.14388;0.975
2022-10-30-11155400:-289.556;-116.976;70.688;-20.783;-3.459;-4.299;-0.549;0.119;-0.114;-0.819;-23.850;-10.615;-8.363;0.14388;0.975
2022-10-30-11155400:-291.067;-117.222;70.370;-20.873;-3.307;-4.476;-0.559;0.117;-0.113;-0.813;-23.845;-10.361;-8.374;0.14389;0.975
2022-10-30-11155400:-292.672;-117.469;70.020;-20.970;-3.147;-4.635;-0.568;0.116;-0.112;-0.807;-23.879;-10.117;-8.410;0.14389;0.975
2022-10-30-11155400:-294.162;-117.688;69.686;-21.056;-3.015;-4.782;-0.579;0.103;-0.099;-0.803;-23.927;-9.896;-8.480;0.14391;0.975
2022-10-30-11155400:-296.250;-117.977;69.214;-21.197;-2.829;-4.727;-0.595;0.084;-0.087;-0.795;-24.025;-9.596;-8.591;0.14395;0.975
2022-10-30-11155400:-297.773;-118.174;68.881;-21.326;-2.686;-4.571;-0.605;0.065;-0.077;-0.790;-24.126;-9.391;-8.647;0.14399;0.975
2022-10-30-11155400:-299.422;-118.376;68.533;-21.442;-2.555;-4.473;-0.620;0.058;-0.073;-0.779;-24.273;-9.169;-8.680;0.14403;0.975
2022-10-30-11155400:-300.981;-118.558;68.206;-21.523;-2.452;-4.527;-0.632;0.061;-0.076;-0.769;-24.431;-8.943;-8.697;0.14408;0.975
2022-10-30-11155400:-302.506;-118.728;67.884;-21.581;-2.353;-4.597;-0.646;0.063;-0.079;-0.757;-24.585;-8.725;-8.704;0.14412;0.975
2022-10-30-11155400:-304.659;-118.955;67.419;-21.651;-2.217;-4.745;-0.665;0.063;-0.087;-0.739;-24.791;-8.415;-8.706;0.14417;0.976
2022-10-30-11155500:-300.811;-114.905;73.232;-19.670;-0.928;-3.390;-0.680;0.066;-0.093;-0.724;-24.772;-8.117;-8.644;0.14419;0.976
2022-10-30-11155500:-302.208;-114.968;72.986;-19.687;-0.825;-3.548;-0.695;0.071;-0.094;-0.710;-24.648;-7.767;-8.528;0.14419;0.976
2022-10-30-11155500:-303.638;-115.024;72.722;-19.699;-0.720;-3.724;-0.712;0.072;-0.085;-0.693;-24.596;-7.457;-8.461;0.14421;0.976
2022-10-30-11155500:-305.683;-115.092;72.325;-19.721;-0.586;-3.947;-0.735;0.068;-0.081;-0.669;-24.591;-7.037;-8.451;0.14426;0.976
2022-10-30-11155500:-307.261;-115.133;72.005;-19.722;-0.463;-4.046;-0.752;0.063;-0.087;-0.650;-24.631;-6.754;-8.460;0.14430;0.976
2022-10-30-11155500:-308.670;-115.161;71.719;-19.728;-0.320;-3.947;-0.765;0.057;-0.095;-0.634;-24.672;-6.471;-8.433;0.14433;0.976
2022-10-30-11155500:-310.057;-115.178;71.447;-19.722;-0.148;-3.784;-0.778;0.050;-0.104;-0.618;-24.710;-6.179;-8.353;0.14436;0.976
2022-10-30-11155500:-311.415;-115.182;71.193;-19.696;0.030;-3.600;-0.788;0.049;-0.117;-0.602;-24.729;-5.880;-8.212;0.14437;0.976
2022-10-30-11155500:-313.006;-115.172;70.906;-19.636;0.216;-3.492;-0.800;0.049;-0.132;-0.584;-24.753;-5.564;-8.042;0.14439;0.976
2022-10-30-11155500:-314.949;-115.139;70.566;-19.520;0.458;-3.386;-0.814;0.043;-0.144;-0.562;-24.738;-5.132;-7.770;0.14440;0.976
2022-10-30-11155500:-316.289;-115.102;70.335;-19.427;0.597;-3.328;-0.825;0.032;-0.136;-0.548;-24.718;-4.867;-7.615;0.14441;0.976
2022-10-30-11155500:-317.684;-115.055;70.098;-19.347;0.709;-3.268;-0.837;0.019;-0.118;-0.534;-24.709;-4.616;-7.510;0.14442;0.976
2022-10-30-11155500:-319.125;-114.998;69.854;-19.259;0.811;-3.259;-0.848;0.016;-0.119;-0.516;-24.703;-4.357;-7.423;0.14444;0.976
2022-10-30-11155600:-317.536;-109.815;74.652;-17.653;2.273;-2.070;-0.864;0.020;-0.117;-0.490;-24.427;-3.813;-7.159;0.14441;0.976
2022-10-30-11155600:-318.915;-109.634;74.485;-17.526;2.334;-2.198;-0.875;0.020;-0.115;-0.470;-24.219;-3.451;-6.992;0.14438;0.976
2022-10-30-11155600:-320.110;-109.473;74.333;-17.414;2.386;-2.235;-0.883;0.015;-0.114;-0.455;-24.042;-3.132;-6.864;0.14436;0.976
2022-10-30-11155600:-321.482;-109.281;74.159;-17.265;2.465;-2.164;-0.893;0.005;-0.119;-0.435;-23.881;-2.825;-6.737;0.14434;0.976
2022-10-30-11155600:-322.710;-109.102;74.007;-17.098;2.535;-2.064;-0.901;-0.004;-0.119;-0.417;-23.717;-2.535;-6.600;0.14432;0.976
2022-10-30-11155600:-323.882;-108.926;73.870;-16.952;2.583;-1.944;-0.908;-0.009;-0.108;-0.404;-23.554;-2.269;-6.472;0.14430;0.976
2022-10-30-11155600:-325.517;-108.672;73.693;-16.707;2.635;-1.686;-0.915;-0.024;-0.121;-0.383;-23.285;-1.915;-6.223;0.14427;0.976
2022-10-30-11155600:-326.706;-108.482;73.580;-16.483;2.670;-1.463;-0.919;-0.036;-0.132;-0.369;-23.079;-1.701;-6.013;0.14424;0.976
2022-10-30-11155600:-327.882;-108.289;73.484;-16.220;2.701;-1.214;-0.922;-0.047;-0.152;-0.354;-22.844;-1.496;-5.754;0.14421;0.976
2022-10-30-11155600:-329.495;-108.016;73.382;-15.783;2.722;-0.762;-0.923;-0.060;-0.180;-0.335;-22.441;-1.238;-5.276;0.14418;0.976
2022-10-30-11155600:-330.606;-107.822;73.340;-15.429;2.729;-0.450;-0.924;-0.070;-0.195;-0.323;-22.134;-1.093;-4.910;0.14417;0.976
2022-10-30-11155600:-331.793;-107.610;73.312;-15.049;2.714;-0.264;-0.926;-0.075;-0.201;-0.309;-21.810;-0.965;-4.545;0.14416;0.976
2022-10-30-11155700:-330.837;-100.889;76.366;-13.562;4.452;0.599;-0.929;-0.075;-0.207;-0.296;-21.496;-0.849;-4.208;0.14414;0.976
2022-10-30-11155700:-331.954;-100.520;76.416;-13.166;4.379;0.581;-0.932;-0.074;-0.217;-0.280;-20.986;-0.569;-3.763;0.14409;0.975
2022-10-30-11155700:-332.923;-100.196;76.459;-12.835;4.330;0.587;-0.942;-0.062;-0.195;-0.266;-20.582;-0.346;-3.419;0.14404;0.975
2022-10-30-11155700:-334.213;-99.756;76.528;-12.335;4.241;0.754;-0.943;-0.072;-0.207;-0.249;-20.011;-0.101;-2.945;0.14397;0.975
2022-10-30-11155700:-335.176;-99.424;76.590;-11.947;4.148;0.823;-0.947;-0.081;-0.209;-0.230;-19.650;0.030;-2.668;0.14393;0.975
2022-10-30-11155700:-336.020;-99.129;76.650;-11.570;4.070;0.840;-0.950;-0.087;-0.213;-0.212;-19.294;0.158;-2.419;0.14389;0.975
2022-10-30-11155700:-336.852;-98.834;76.713;-11.177;3.973;0.883;-0.952;-0.092;-0.218;-0.196;-18.932;0.267;-2.186;0.14385;0.975
2022-10-30-11155700:-337.636;-98.554;76.779;-10.787;3.870;0.961;-0.954;-0.097;-0.221;-0.181;-18.575;0.368;-1.960;0.14382;0.975
2022-10-30-11155700:-338.664;-98.185;76.875;-10.312;3.698;1.013;-0.960;-0.099;-0.204;-0.162;-18.101;0.490;-1.697;0.14376;0.975
2022-10-30-11155700:-339.384;-97.927;76.953;-9.913;3.556;1.190;-0.963;-0.107;-0.195;-0.149;-17.778;0.541;-1.536;0.14372;0.975
2022-10-30-11155700:-340.081;-97.678;77.046;-9.521;3.398;1.358;-0.964;-0.113;-0.194;-0.139;-17.430;0.571;-1.361;0.14368;0.975
2022-10-30-11155700:-340.752;-97.441;77.144;-9.196;3.216;1.384;-0.965;-0.118;-0.197;-0.127;-17.086;0.580;-1.195;0.14365;0.975
2022-10-30-11155700:-341.432;-97.206;77.249;-8.868;3.024;1.417;-0.970;-0.113;-0.182;-0.115;-16.757;0.579;-1.058;0.14361;0.975
2022-10-30-11155800:-340.557;-87.885;78.219;-7.136;5.138;1.539;-0.979;-0.098;-0.147;-0.100;-16.158;0.834;-0.872;0.14355;0.974
2022-10-30-11155800:-341.053;-87.528;78.330;-6.877;4.971;1.619;-0.984;-0.089;-0.125;-0.090;-15.752;1.010;-0.785;0.14352;0.974
2022-10-30-11155800:-341.593;-87.137;78.466;-6.578;4.771;1.775;-0.984;-0.096;-0.126;-0.084;-15.345;1.115;-0.680;0.14348;0.974
2022-10-30-11155800:-342.072;-86.787;78.605;-6.269;4.580;1.954;-0.984;-0.099;-0.127;-0.075;-14.939;1.173;-0.551;0.14345;0.974
2022-10-30-11155800:-342.522;-86.459;78.754;-5.990;4.384;2.094;-0.982;-0.102;-0.140;-0.074;-14.538;1.184;-0.382;0.14341;0.974
2022-10-30-11155800:-342.946;-86.147;78.909;-5.711;4.199;2.178;-0.981;-0.104;-0.152;-0.069;-14.144;1.157;-0.194;0.14339;0.974
2022-10-30-11155800:-343.504;-85.736;79.136;-5.333;3.956;2.320;-0.984;-0.086;-0.139;-0.064;-13.617;1.116;0.045;0.14335;0.974
2022-10-30-11155800:-343.870;-85.463;79.301;-5.071;3.789;2.353;-0.983;-0.088;-0.149;-0.067;-13.277;1.065;0.202;0.14333;0.974
2022-10-30-11155800:-344.212;-85.208;79.467;-4.806;3.608;2.433;-0.982;-0.092;-0.154;-0.060;-12.947;1.007;0.361;0.14332;0.974
2022-10-30-11155800:-344.547;-84.955;79.641;-4.541;3.428;2.436;-0.982;-0.095;-0.154;-0.051;-12.630;0.949;0.497;0.14330;0.974
2022-10-30-11155800:-344.977;-84.630;79.886;-4.168;3.157;2.500;-0.983;-0.100;-0.152;-0.039;-12.181;0.867;0.682;0.14327;0.974
2022-10-30-11155800:-345.273;-84.406;80.069;-3.930;2.956;2.494;-0.985;-0.095;-0.142;-0.025;-11.907;0.827;0.771;0.14325;0.974
2022-10-30-11155900:-342.435;-73.179;79.000;-1.716;5.737;1.891;-0.986;-0.098;-0.136;-0.009;-11.649;0.798;0.809;0.14323;0.974
2022-10-30-11155900:-342.560;-72.733;79.149;-1.422;5.504;1.858;-0.987;-0.103;-0.125;0.008;-11.159;1.074;0.846;0.14321;0.974
2022-10-30-11155900:-342.664;-72.293;79.301;-1.135;5.249;1.857;-0.989;-0.099;-0.106;0.026;-10.718;1.260;0.849;0.14318;0.974
2022-10-30-11155900:-342.761;-71.793;79.485;-0.848;4.972;1.920;-0.993;-0.077;-0.073;0.042;-10.143;1.466;0.786;0.14316;0.974
2022-10-30-11155900:-342.816;-71.440;79.626;-0.673;4.784;1.982;-0.994;-0.070;-0.061;0.055;-9.786;1.549;0.745;0.14315;0.974
2022-10-30-11155900:-342.860;-71.085;79.777;-0.497;4.581;2.012;-0.994;-0.075;-0.056;0.063;-9.440;1.588;0.712;0.14314;0.974
2022-10-30-11155900:-342.890;-70.766;79.923;-0.347;4.380;2.072;-0.993;-0.076;-0.049;0.071;-9.112;1.598;0.691;0.14313;0.974
2022-10-30-11155900:-342.914;-70.346;80.138;-0.142;4.085;2.288;-0.993;-0.083;-0.038;0.078;-8.654;1.558;0.707;0.14312;0.974
2022-10-30-11155900:-342.921;-70.055;80.309;-0.025;3.862;2.382;-0.992;-0.088;-0.025;0.084;-8.368;1.501;0.724;0.14311;0.974
2022-10-30-11155900:-342.919;-69.793;80.475;0.073;3.653;2.336;-0.992;-0.092;-0.012;0.085;-8.095;1.420;0.712;0.14311;0.974
2022-10-30-11155900:-342.908;-69.521;80.656;0.193;3.405;2.408;-0.991;-0.099;-0.001;0.087;-7.820;1.302;0.687;0.14312;0.974
2022-10-30-11155900:-342.892;-69.287;80.838;0.256;3.144;2.675;-0.991;-0.106;-0.002;0.087;-7.568;1.156;0.728;0.14313;0.974
2022-10-30-11155900:-342.861;-68.987;81.126;0.346;2.751;2.963;-0.989;-0.116;0.005;0.091;-7.224;0.906;0.860;0.14313;0.974
2022-10-30-11160000:-337.548;-56.525;78.728;3.291;5.822;2.504;-0.988;-0.122;0.016;0.097;-6.840;0.936;0.954;0.14314;0.974
2022-10-30-11160000:-337.314;-56.123;78.911;3.355;5.552;2.647;-0.986;-0.125;0.030;0.103;-6.359;1.070;1.047;0.14315;0.974
2022-10-30-11160000:-337.065;-55.726;79.108;3.414;5.270;2.724;-0.984;-0.129;0.052;0.111;-5.943;1.115;1.107;0.14315;0.974
2022-10-30-11160000:-336.710;-55.200;79.398;3.423;4.854;2.899;-0.980;-0.134;0.080;0.122;-5.410;1.079;1.167;0.14315;0.974
2022-10-30-11160000:-336.459;-54.854;79.618;3.395;4.547;3.075;-0.977;-0.138;0.098;0.129;-5.100;0.992;1.214;0.14314;0.974
2022-10-30-11160000:-336.223;-54.546;79.836;3.355;4.263;3.155;-0.975;-0.142;0.107;0.136;-4.822;0.869;1.265;0.14314;0.974
2022-10-30-11160000:-335.967;-54.232;80.080;3.322;3.948;3.216;-0.973;-0.147;0.107;0.140;-4.571;0.704;1.318;0.14314;0.974
2022-10-30-11160000:-335.637;-53.856;80.408;3.242;3.528;3.300;-0.973;-0.155;0.098;0.139;-4.250;0.422;1.418;0.14315;0.974
2022-10-30-11160000:-335.406;-53.613;80.647;3.219;3.249;3.358;-0.978;-0.134;0.085;0.138;-4.063;0.213;1.493;0.14317;0.974
2022-10-30-11160000:-335.178;-53.392;80.886;3.221;3.011;3.429;-0.982;-0.108;0.070;0.137;-3.886;0.001;1.577;0.14320;0.974
2022-10-30-11160000:-334.948;-53.186;81.135;3.219;2.780;3.536;-0.982;-0.107;0.072;0.136;-3.718;-0.206;1.667;0.14323;0.974
2022-10-30-11160000:-334.624;-52.921;81.502;3.214;2.468;3.726;-0.982;-0.098;0.080;0.138;-3.482;-0.483;1.814;0.14326;0.974
2022-10-30-11160000:-334.400;-52.755;81.767;3.192;2.259;3.822;-0.982;-0.098;0.084;0.140;-3.333;-0.657;1.908;0.14328;0.974
2022-10-30-11160100:-327.231;-39.782;78.933;6.733;5.794;3.438;-0.983;-0.083;0.077;0.145;-2.970;-0.581;2.006;0.14331;0.974
2022-10-30-11160100:-326.488;-39.162;79.315;6.840;5.537;3.539;-0.982;-0.075;0.080;0.154;-2.243;-0.288;2.134;0.14337;0.974
2022-10-30-11160100:-326.000;-38.775;79.566;6.911;5.387;3.550;-0.980;-0.073;0.084;0.165;-1.843;-0.183;2.202;0.14340;0.974
2022-10-30-11160100:-325.495;-38.389;79.823;6.993;5.238;3.548;-0.979;-0.065;0.088;0.170;-1.483;-0.128;2.253;0.14342;0.974
2022-10-30-11160100:-324.963;-37.998;80.093;7.067;5.090;3.572;-0.978;-0.059;0.087;0.180;-1.156;-0.106;2.298;0.14344;0.974
2022-10-30-11160100:-324.456;-37.640;80.351;7.138;4.952;3.652;-0.978;-0.053;0.082;0.187;-0.856;-0.109;2.352;0.14346;0.974
2022-10-30-11160100:-323.759;-37.169;80.709;7.245;4.769;3.744;-0.976;-0.050;0.077;0.196;-0.442;-0.111;2.445;0.14349;0.974
2022-10-30-11160100:-323.230;-36.827;80.985;7.338;4.634;3.849;-0.976;-0.046;0.070;0.201;-0.185;-0.129;2.520;0.14351;0.974
2022-10-30-11160100:-322.714;-36.507;81.256;7.435;4.512;3.927;-0.975;-0.039;0.062;0.209;0.060;-0.153;2.601;0.14353;0.974
2022-10-30-11160100:-322.186;-36.194;81.536;7.546;4.404;3.996;-0.975;-0.029;0.053;0.212;0.297;-0.178;2.687;0.14355;0.974
2022-10-30-11160100:-321.366;-35.730;81.963;7.742;4.228;3.973;-0.974;-0.032;0.049;0.219;0.645;-0.223;2.784;0.14357;0.975
2022-10-30-11160100:-320.801;-35.428;82.252;7.872;4.111;3.976;-0.973;-0.034;0.034;0.227;0.866;-0.256;2.839;0.14359;0.975
2022-10-30-11160200:-313.866;-23.094;79.330;11.294;7.778;3.465;-0.973;-0.033;0.016;0.227;1.329;-0.005;2.879;0.14364;0.975
2022-10-30-11160200:-313.052;-22.543;79.575;11.541;7.679;3.419;-0.972;-0.023;-0.003;0.234;1.949;0.411;2.909;0.14370;0.975
2022-10-30-11160200:-312.124;-21.938;79.847;11.838;7.565;3.432;-0.971;-0.026;-0.021;0.236;2.483;0.705;2.947;0.14375;0.975
2022-10-30-11160200:-310.895;-21.174;80.197;12.262;7.401;3.443;-0.968;-0.033;-0.046;0.244;3.185;1.037;3.019;0.14382;0.975
2022-10-30-11160200:-310.011;-20.652;80.442;12.568;7.280;3.437;-0.965;-0.033;-0.057;0.253;3.606;1.207;3.072;0.14387;0.975
2022-10-30-11160200:-309.115;-20.143;80.685;12.887;7.143;3.455;-0.963;-0.036;-0.070;0.258;4.001;1.347;3.134;0.14390;0.975
2022-10-30-11160200:-307.756;-19.415;81.044;13.378;6.934;3.478;-0.961;-0.033;-0.075;0.266;4.568;1.513;3.232;0.14396;0.975
2022-10-30-11160200:-306.785;-18.923;81.292;13.717;6.787;3.456;-0.959;-0.036;-0.086;0.269;4.930;1.602;3.294;0.14399;0.975
2022-10-30-11160200:-305.790;-18.442;81.538;14.053;6.639;3.410;-0.957;-0.036;-0.088;0.274;5.283;1.676;3.346;0.14402;0.975
2022-10-30-11160200:-304.735;-17.956;81.791;14.416;6.475;3.401;-0.956;-0.034;-0.082;0.280;5.633;1.735;3.392;0.14405;0.975
2022-10-30-11160200:-303.694;-17.499;82.031;14.749;6.321;3.324;-0.954;-0.033;-0.080;0.287;5.978;1.787;3.418;0.14408;0.975
2022-10-30-11160200:-302.498;-17.001;82.294;15.120;6.138;3.256;-0.951;-0.031;-0.076;0.298;6.325;1.826;3.425;0.14410;0.975
2022-10-30-11160300:-298.268;-6.190;79.533;17.336;9.470;2.640;-0.947;-0.028;-0.073;0.311;6.858;1.882;3.459;0.14413;0.976
2022-10-30-11160300:-296.836;-5.424;79.745;17.746;9.306;2.527;-0.943;-0.026;-0.072;0.325;7.620;2.439;3.439;0.14419;0.976
2022-10-30-11160300:-295.501;-4.737;79.926;18.105;9.147;2.360;-0.939;-0.023;-0.066;0.336;8.284;2.852;3.383;0.14424;0.976
2022-10-30-11160300:-294.142;-4.063;80.100;18.486;8.982;2.323;-0.936;-0.021;-0.059;0.348;8.893;3.161;3.321;0.14428;0.976
2022-10-30-11160300:-292.761;-3.405;80.271;18.863;8.817;2.316;-0.931;-0.018;-0.054;0.360;9.468;3.399;3.268;0.14431;0.976
2022-10-30-11160300:-290.899;-2.556;80.499;19.341;8.605;2.345;-0.927;-0.012;-0.045;0.372;10.270;3.679;3.202;0.14436;0.976
2022-10-30-11160300:-289.524;-1.955;80.664;19.675;8.451;2.343;-0.924;-0.009;-0.041;0.380;10.774;3.816;3.167;0.14438;0.976
2022-10-30-11160300:-288.007;-1.316;80.840;20.037;8.280;2.260;-0.922;-0.011;-0.051;0.383;11.264;3.906;3.134;0.14441;0.976
2022-10-30-11160300:-286.545;-0.723;81.000;20.378;8.117;2.151;-0.921;-0.009;-0.052;0.386;11.736;3.964;3.090;0.14444;0.976
2022-10-30-11160300:-284.534;0.058;81.201;20.843;7.894;1.995;-0.921;-0.008;-0.056;0.386;12.398;4.032;3.004;0.14447;0.976
2022-10-30-11160300:-283.010;0.625;81.343;21.179;7.746;1.921;-0.921;-0.006;-0.052;0.385;12.817;4.057;2.940;0.14450;0.976
2022-10-30-11160300:-281.488;1.173;81.477;21.502;7.608;1.835;-0.921;-0.002;-0.045;0.386;13.227;4.070;2.862;0.14452;0.976
2022-10-30-11160300:-279.815;1.755;81.618;21.845;7.484;1.836;-0.922;0.007;-0.024;0.387;13.638;4.066;2.776;0.14454;0.976
2022-10-30-11160400:-279.718;10.271;78.948;21.989;10.282;1.201;-0.920;0.024;0.014;0.391;14.372;4.321;2.630;0.14459;0.976
2022-10-30-11160400:-278.115;11.014;79.043;22.295;10.252;1.404;-0.917;0.031;0.025;0.397;14.986;4.720;2.554;0.14463;0.976
2022-10-30-11160400:-276.310;11.837;79.156;22.595;10.211;1.404;-0.915;0.035;0.029;0.402;15.556;5.009;2.500;0.14467;0.977
2022-10-30-11160400:-274.608;12.600;79.258;22.866;10.164;1.306;-0.912;0.040;0.038;0.407;16.082;5.227;2.428;0.14470;0.977
2022-10-30-11160400:-272.901;13.353;79.349;23.134;10.100;1.143;-0.910;0.044;0.046;0.410;16.575;5.389;2.331;0.14474;0.977
2022-10-30-11160400:-270.566;14.360;79.454;23.496;10.021;0.970;-0.909;0.047;0.058;0.409;17.261;5.556;2.156;0.14479;0.977
2022-10-30-11160400:-268.754;15.127;79.526;23.766;9.983;0.927;-0.909;0.046;0.062;0.409;17.696;5.626;2.052;0.14482;0.977
2022-10-30-11160400:-267.016;15.852;79.594;24.010;9.973;0.944;-0.913;0.044;0.062;0.402;18.105;5.684;1.976;0.14485;0.977
2022-10-30-11160400:-265.268;16.575;79.665;24.248;9.976;1.003;-0.915;0.044;0.062;0.396;18.496;5.733;1.933;0.14488;0.977
2022-10-30-11160400:-263.516;17.292;79.737;24.481;9.972;1.005;-0.919;0.047;0.071;0.386;18.869;5.773;1.897;0.14491;0.977
2022-10-30-11160400:-261.137;18.256;79.834;24.785;9.992;1.006;-0.923;0.051;0.079;0.374;19.394;5.838;1.855;0.14495;0.977
2022-10-30-11160400:-259.268;19.007;79.912;25.003;10.032;1.077;-0.925;0.054;0.086;0.366;19.737;5.872;1.844;0.14497;0.977
2022-10-30-11160500:-262.740;24.207;77.379;23.521;12.008;0.466;-0.927;0.055;0.088;0.361;20.073;5.916;1.873;0.14499;0.977
2022-10-30-11160500:-260.898;25.148;77.422;23.713;12.112;0.600;-0.928;0.053;0.087;0.358;20.436;6.351;1.888;0.14502;0.977
2022-10-30-11160500:-259.067;26.082;77.466;23.899;12.170;0.549;-0.927;0.058;0.100;0.356;20.784;6.680;1.889;0.14504;0.977
2022-10-30-11160500:-256.636;27.318;77.516;24.135;12.256;0.460;-0.926;0.055;0.105;0.359;21.271;7.061;1.858;0.14507;0.977
2022-10-30-11160500:-254.832;28.234;77.551;24.294;12.344;0.492;-0.924;0.053;0.110;0.363;21.584;7.267;1.846;0.14509;0.977
2022-10-30-11160500:-252.947;29.192;77.593;24.457;12.431;0.588;-0.921;0.051;0.115;0.369;21.891;7.443;1.860;0.14511;0.977
2022-10-30-11160500:-251.175;30.094;77.641;24.602;12.535;0.739;-0.919;0.048;0.116;0.373;22.184;7.607;1.906;0.14512;0.977
2022-10-30-11160500:-249.278;31.060;77.700;24.756;12.603;0.797;-0.918;0.046;0.116;0.377;22.469;7.746;1.964;0.14513;0.977
2022-10-30-11160500:-247.472;31.978;77.759;24.912;12.648;0.827;-0.918;0.044;0.117;0.377;22.746;7.860;2.018;0.14514;0.977
2022-10-30-11160500:-245.022;33.221;77.846;25.123;12.737;0.969;-0.920;0.038;0.104;0.377;23.130;8.024;2.106;0.14515;0.977
2022-10-30-11160500:-243.186;34.152;77.923;25.279;12.814;1.124;-0.920;0.037;0.103;0.377;23.378;8.127;2.188;0.14515;0.977
2022-10-30-11160500:-241.381;35.066;78.009;25.443;12.880;1.307;-0.922;0.035;0.097;0.374;23.628;8.223;2.292;0.14516;0.977
2022-10-30-11160500:-239.408;36.064;78.115;25.622;12.938;1.405;-0.922;0.037;0.098;0.374;23.881;8.308;2.401;0.14516;0.977
2022-10-30-11160600:-244.282;38.770;75.767;23.189;13.767;0.639;-0.923;0.039;0.107;0.366;24.172;8.555;2.504;0.14516;0.977
2022-10-30-11160600:-242.585;39.777;75.814;23.314;13.835;0.653;-0.924;0.040;0.113;0.363;24.292;8.830;2.519;0.14515;0.977
2022-10-30-11160600:-240.622;40.943;75.872;23.439;13.940;0.739;-0.924;0.041;0.117;0.362;24.444;9.049;2.556;0.14515;0.977
2022-10-30-11160600:-238.796;42.030;75.931;23.553;14.036;0.764;-0.925;0.042;0.123;0.358;24.598;9.242;2.590;0.14513;0.977
