4022-10-23-10215600:-2.878;0.896;-5.818;0.443;0.532;-0.083;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.847;0.933;-5.824;0.447;0.538;-0.082;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.822;0.963;-5.828;0.450;0.542;-0.080;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.792;0.999;-5.834;0.453;0.548;-0.079;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.761;1.037;-5.839;0.456;0.554;-0.078;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.738;1.065;-5.843;0.458;0.558;-0.077;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.708;1.102;-5.848;0.460;0.562;-0.075;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.677;1.139;-5.853;0.463;0.567;-0.074;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.651;1.172;-5.857;0.465;0.572;-0.071;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.621;1.209;-5.861;0.468;0.577;-0.070;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.588;1.249;-5.866;0.471;0.582;-0.068;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.562;1.282;-5.870;0.473;0.586;-0.067;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.532;1.319;-5.874;0.475;0.591;-0.065;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.500;1.359;-5.878;0.478;0.597;-0.063;0.328;0.101;-0.174;0.923
4022-10-23-10215600:-2.474;1.390;-5.882;0.480;0.601;-0.062;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.595;1.223;-5.852;0.428;0.529;-0.052;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.567;1.257;-5.855;0.430;0.534;-0.050;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.538;1.293;-5.859;0.432;0.538;-0.048;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.515;1.321;-5.861;0.434;0.541;-0.047;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.485;1.359;-5.864;0.437;0.545;-0.045;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.460;1.390;-5.867;0.440;0.549;-0.044;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.432;1.426;-5.870;0.442;0.553;-0.043;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.407;1.457;-5.872;0.444;0.557;-0.042;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.376;1.495;-5.875;0.446;0.560;-0.040;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.347;1.532;-5.878;0.449;0.565;-0.039;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.318;1.568;-5.880;0.451;0.569;-0.038;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.289;1.606;-5.882;0.453;0.573;-0.036;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.263;1.638;-5.884;0.454;0.577;-0.034;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.232;1.678;-5.887;0.457;0.581;-0.032;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.206;1.710;-5.888;0.459;0.584;-0.031;0.328;0.101;-0.174;0.923
4022-10-23-10215700:-2.175;1.750;-5.890;0.462;0.588;-0.029;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-2.016;1.816;-6.178;0.511;0.603;-0.099;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.990;1.848;-6.183;0.513;0.606;-0.098;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.954;1.889;-6.190;0.516;0.611;-0.097;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.927;1.921;-6.195;0.518;0.615;-0.096;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.891;1.964;-6.202;0.521;0.619;-0.095;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.861;2.000;-6.207;0.524;0.622;-0.094;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.828;2.039;-6.213;0.527;0.625;-0.093;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.793;2.081;-6.219;0.529;0.629;-0.093;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.756;2.125;-6.226;0.532;0.634;-0.091;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.727;2.159;-6.230;0.535;0.638;-0.090;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.694;2.198;-6.236;0.537;0.642;-0.089;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.657;2.243;-6.242;0.539;0.646;-0.089;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.627;2.280;-6.247;0.542;0.650;-0.087;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.592;2.321;-6.253;0.545;0.654;-0.086;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.557;2.363;-6.258;0.548;0.658;-0.085;0.328;0.101;-0.174;0.923
4022-10-23-10215800:-1.521;2.407;-6.264;0.551;0.663;-0.084;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.334;1.472;-5.759;0.244;0.309;0.046;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.321;1.487;-5.757;0.243;0.309;0.047;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.304;1.509;-5.753;0.242;0.310;0.049;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.288;1.530;-5.750;0.242;0.311;0.052;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.273;1.549;-5.747;0.242;0.311;0.053;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.257;1.569;-5.743;0.242;0.311;0.056;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.244;1.587;-5.740;0.242;0.310;0.058;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.227;1.608;-5.736;0.242;0.310;0.060;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.214;1.625;-5.733;0.242;0.310;0.061;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.197;1.646;-5.728;0.242;0.310;0.064;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.183;1.665;-5.724;0.241;0.311;0.066;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.166;1.686;-5.720;0.241;0.311;0.067;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.154;1.702;-5.716;0.240;0.312;0.069;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.140;1.720;-5.712;0.239;0.312;0.070;0.328;0.101;-0.174;0.923
4022-10-23-10215900:-2.123;1.742;-5.707;0.239;0.312;0.073;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.728;1.849;-6.652;0.379;0.344;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.704;1.870;-6.662;0.379;0.345;-0.166;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.685;1.888;-6.671;0.381;0.346;-0.166;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.659;1.912;-6.682;0.381;0.347;-0.167;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.633;1.935;-6.693;0.382;0.347;-0.166;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.612;1.955;-6.702;0.383;0.348;-0.167;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.586;1.978;-6.714;0.384;0.349;-0.166;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.563;1.999;-6.723;0.385;0.350;-0.166;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.536;2.023;-6.735;0.386;0.350;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.516;2.042;-6.744;0.386;0.350;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.489;2.066;-6.755;0.387;0.350;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.464;2.089;-6.766;0.388;0.352;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.439;2.111;-6.776;0.389;0.352;-0.164;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.419;2.130;-6.785;0.390;0.354;-0.165;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.391;2.154;-6.796;0.392;0.355;-0.164;0.328;0.101;-0.174;0.923
4022-10-23-10220000:-1.366;2.177;-6.807;0.392;0.355;-0.163;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.783;2.680;-7.884;0.599;0.534;-0.432;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.753;2.707;-7.905;0.602;0.536;-0.434;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.711;2.744;-7.936;0.606;0.538;-0.436;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.676;2.776;-7.961;0.609;0.540;-0.437;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.634;2.813;-7.991;0.612;0.542;-0.438;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.597;2.845;-8.018;0.615;0.545;-0.440;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.558;2.880;-8.046;0.618;0.547;-0.441;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.522;2.911;-8.071;0.621;0.549;-0.442;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.481;2.948;-8.100;0.624;0.552;-0.444;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.439;2.985;-8.130;0.627;0.555;-0.445;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.395;3.024;-8.161;0.631;0.558;-0.447;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.361;3.055;-8.186;0.633;0.560;-0.448;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.319;3.091;-8.215;0.636;0.564;-0.450;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.283;3.123;-8.241;0.639;0.567;-0.452;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.243;3.159;-8.269;0.642;0.569;-0.454;0.328;0.101;-0.174;0.923
4022-10-23-10220100:-0.196;3.200;-8.302;0.645;0.571;-0.456;0.328;0.101;-0.174;0.923
4022-10-23-10220200:-0.131;3.180;-9.073;0.657;0.554;-0.646;0.328;0.101;-0.174;0.923
4022-10-23-10220200:-0.091;3.213;-9.112;0.660;0.557;-0.650;0.328;0.101;-0.174;0.923
4022-10-23-10220200:-0.050;3.248;-9.152;0.663;0.559;-0.653;0.328;0.101;-0.174;0.923
4022-10-23-10220200:-0.013;3.279;-9.189;0.665;0.562;-0.656;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.031;3.316;-9.232;0.668;0.564;-0.660;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.077;3.355;-9.277;0.672;0.566;-0.662;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.115;3.387;-9.315;0.674;0.569;-0.663;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.159;3.424;-9.358;0.677;0.572;-0.667;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.203;3.462;-9.402;0.680;0.574;-0.670;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.250;3.501;-9.448;0.684;0.578;-0.673;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.295;3.539;-9.493;0.687;0.580;-0.677;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.332;3.571;-9.529;0.689;0.583;-0.680;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.381;3.612;-9.577;0.692;0.587;-0.684;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.424;3.649;-9.620;0.694;0.589;-0.688;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.463;3.681;-9.658;0.696;0.591;-0.692;0.328;0.101;-0.174;0.923
4022-10-23-10220200:0.512;3.723;-9.707;0.699;0.594;-0.695;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.087;3.368;-9.621;0.527;0.450;-0.663;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.116;3.392;-9.657;0.528;0.451;-0.666;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.151;3.423;-9.702;0.529;0.453;-0.669;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.182;3.449;-9.740;0.530;0.454;-0.671;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.219;3.481;-9.788;0.530;0.454;-0.674;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.255;3.512;-9.834;0.531;0.456;-0.678;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.289;3.541;-9.877;0.531;0.458;-0.681;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.319;3.567;-9.916;0.532;0.459;-0.683;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.352;3.596;-9.958;0.532;0.459;-0.686;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.383;3.623;-9.999;0.534;0.461;-0.689;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.419;3.654;-10.045;0.535;0.461;-0.693;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.455;3.684;-10.091;0.536;0.462;-0.696;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.485;3.710;-10.130;0.537;0.464;-0.699;0.328;0.101;-0.174;0.923
4022-10-23-10220300:0.520;3.740;-10.176;0.538;0.466;-0.702;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.558;3.774;-10.226;0.539;0.467;-0.706;0.328;0.100;-0.174;0.923
4022-10-23-10220300:0.588;3.800;-10.265;0.540;0.468;-0.709;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.014;3.271;-9.917;0.317;0.264;-0.613;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.031;3.285;-9.951;0.316;0.263;-0.614;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.053;3.303;-9.994;0.314;0.262;-0.617;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.073;3.320;-10.033;0.312;0.262;-0.619;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.091;3.335;-10.068;0.311;0.260;-0.619;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.113;3.353;-10.113;0.309;0.259;-0.622;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.129;3.367;-10.145;0.308;0.259;-0.624;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.150;3.384;-10.188;0.307;0.257;-0.625;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.169;3.401;-10.228;0.305;0.256;-0.628;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.190;3.418;-10.269;0.304;0.255;-0.630;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.206;3.431;-10.303;0.304;0.255;-0.632;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.226;3.449;-10.346;0.303;0.254;-0.633;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.242;3.462;-10.380;0.301;0.254;-0.635;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.263;3.479;-10.423;0.300;0.253;-0.637;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.280;3.494;-10.460;0.298;0.252;-0.639;0.328;0.100;-0.174;0.923
4022-10-23-10220400:0.299;3.510;-10.500;0.297;0.252;-0.641;0.328;0.100;-0.174;0.923
4022-10-23-10220500:0.146;3.421;-10.136;0.230;0.212;-0.540;0.328;0.100;-0.174;0.923
4022-10-23-10220500:0.158;3.432;-10.165;0.228;0.211;-0.542;0.328;0.100;-0.174;0.923
4022-10-23-10220500:0.172;3.444;-10.196;0.227;0.211;-0.543;0.328;0.100;-0.174;0.923
4022-10-23-10220500:0.186;3.458;-10.231;0.225;0.210;-0.544;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.201;3.472;-10.267;0.223;0.208;-0.546;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.216;3.486;-10.305;0.221;0.207;-0.547;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.227;3.497;-10.333;0.219;0.206;-0.548;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.243;3.511;-10.371;0.217;0.204;-0.549;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.256;3.524;-10.406;0.215;0.202;-0.551;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.271;3.537;-10.443;0.212;0.201;-0.552;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.281;3.547;-10.471;0.211;0.200;-0.553;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.295;3.561;-10.508;0.209;0.199;-0.554;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.309;3.574;-10.545;0.207;0.197;-0.556;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.321;3.585;-10.576;0.206;0.196;-0.557;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.335;3.598;-10.614;0.203;0.194;-0.559;0.328;0.101;-0.174;0.923
4022-10-23-10220500:0.348;3.610;-10.650;0.201;0.192;-0.561;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.088;3.503;-9.815;0.100;0.147;-0.343;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.095;3.513;-9.837;0.097;0.145;-0.343;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.100;3.521;-9.857;0.095;0.143;-0.343;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.106;3.530;-9.879;0.093;0.141;-0.343;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.112;3.539;-9.901;0.090;0.139;-0.342;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.118;3.548;-9.923;0.088;0.136;-0.342;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.123;3.556;-9.943;0.085;0.134;-0.342;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.128;3.564;-9.964;0.082;0.131;-0.342;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.134;3.573;-9.988;0.080;0.129;-0.341;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.138;3.579;-10.005;0.079;0.127;-0.340;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.143;3.588;-10.029;0.076;0.124;-0.340;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.148;3.596;-10.050;0.074;0.122;-0.340;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.152;3.603;-10.069;0.072;0.120;-0.339;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.157;3.611;-10.092;0.070;0.117;-0.339;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.161;3.618;-10.113;0.068;0.115;-0.338;0.328;0.101;-0.174;0.923
4022-10-23-10220600:0.165;3.625;-10.134;0.065;0.112;-0.338;0.328;0.101;-0.174;0.923
4022-10-23-10220700:0.239;3.892;-9.414;0.089;0.204;-0.151;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.244;3.905;-9.424;0.086;0.202;-0.149;0.328;0.101;-0.174;0.923
4022-10-23-10220700:0.250;3.917;-9.433;0.084;0.201;-0.149;0.328;0.101;-0.174;0.923
4022-10-23-10220700:0.255;3.929;-9.442;0.082;0.199;-0.148;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.260;3.942;-9.451;0.080;0.198;-0.146;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.265;3.954;-9.461;0.079;0.196;-0.144;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.270;3.966;-9.469;0.078;0.194;-0.143;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.274;3.978;-9.478;0.076;0.192;-0.141;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.279;3.989;-9.486;0.074;0.189;-0.140;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.284;4.002;-9.495;0.072;0.187;-0.138;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.288;4.014;-9.504;0.071;0.186;-0.136;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.293;4.026;-9.513;0.069;0.184;-0.135;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.298;4.038;-9.522;0.066;0.182;-0.134;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.301;4.048;-9.529;0.064;0.180;-0.133;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.305;4.060;-9.539;0.062;0.179;-0.132;0.328;0.102;-0.174;0.923
4022-10-23-10220700:0.308;4.070;-9.545;0.060;0.178;-0.131;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.511;4.291;-9.253;0.130;0.252;-0.053;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.519;4.306;-9.256;0.130;0.251;-0.050;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.528;4.323;-9.259;0.129;0.250;-0.048;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.536;4.340;-9.262;0.129;0.249;-0.047;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.543;4.353;-9.265;0.128;0.248;-0.046;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.552;4.370;-9.268;0.127;0.247;-0.044;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.560;4.386;-9.271;0.126;0.246;-0.042;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.567;4.400;-9.273;0.125;0.245;-0.040;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.576;4.417;-9.276;0.124;0.244;-0.038;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.584;4.434;-9.278;0.123;0.243;-0.035;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.593;4.450;-9.281;0.122;0.242;-0.033;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.599;4.463;-9.282;0.121;0.240;-0.031;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.607;4.478;-9.284;0.120;0.239;-0.029;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.614;4.492;-9.286;0.119;0.238;-0.027;0.328;0.102;-0.174;0.923
4022-10-23-10220800:0.622;4.508;-9.288;0.118;0.237;-0.025;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.621;4.416;-8.975;0.114;0.196;0.057;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.627;4.428;-8.971;0.112;0.195;0.059;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.633;4.438;-8.968;0.111;0.195;0.061;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.641;4.451;-8.964;0.110;0.194;0.063;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.646;4.462;-8.961;0.110;0.192;0.065;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.654;4.475;-8.956;0.108;0.191;0.068;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.660;4.486;-8.952;0.108;0.189;0.072;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.667;4.498;-8.947;0.106;0.188;0.074;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.673;4.508;-8.943;0.105;0.187;0.078;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.680;4.521;-8.938;0.103;0.185;0.082;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.687;4.533;-8.932;0.102;0.183;0.085;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.694;4.545;-8.927;0.101;0.182;0.087;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.699;4.555;-8.922;0.100;0.180;0.090;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.706;4.567;-8.916;0.100;0.178;0.093;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.712;4.579;-8.909;0.099;0.178;0.096;0.328;0.102;-0.174;0.923
4022-10-23-10220900:0.718;4.589;-8.904;0.097;0.177;0.098;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.345;5.114;-9.256;0.325;0.365;0.010;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.366;5.138;-9.255;0.327;0.365;0.013;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.385;5.159;-9.254;0.328;0.367;0.014;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.409;5.186;-9.253;0.329;0.367;0.015;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.430;5.209;-9.252;0.331;0.368;0.018;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.450;5.231;-9.251;0.333;0.368;0.020;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.470;5.254;-9.250;0.334;0.369;0.021;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.489;5.275;-9.249;0.336;0.369;0.023;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.512;5.300;-9.247;0.337;0.370;0.025;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.535;5.325;-9.245;0.339;0.370;0.028;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.553;5.345;-9.244;0.340;0.371;0.030;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.575;5.369;-9.242;0.342;0.372;0.033;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.598;5.393;-9.239;0.343;0.373;0.035;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.621;5.419;-9.237;0.345;0.373;0.038;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.639;5.438;-9.235;0.346;0.375;0.039;0.328;0.102;-0.174;0.923
4022-10-23-10221000:1.665;5.466;-9.232;0.347;0.375;0.042;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.299;6.170;-9.656;0.575;0.628;-0.065;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.334;6.208;-9.660;0.579;0.631;-0.064;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.370;6.248;-9.664;0.582;0.634;-0.063;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.405;6.286;-9.668;0.586;0.637;-0.061;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.444;6.329;-9.672;0.590;0.640;-0.059;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.486;6.373;-9.676;0.594;0.643;-0.057;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.516;6.407;-9.679;0.598;0.645;-0.056;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.556;6.449;-9.683;0.601;0.648;-0.054;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.594;6.490;-9.686;0.605;0.652;-0.053;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.635;6.535;-9.690;0.609;0.656;-0.052;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.675;6.578;-9.693;0.612;0.659;-0.050;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.710;6.615;-9.696;0.616;0.663;-0.049;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.752;6.661;-9.699;0.620;0.665;-0.047;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.792;6.704;-9.702;0.624;0.669;-0.046;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.830;6.744;-9.705;0.627;0.671;-0.045;0.328;0.102;-0.174;0.923
4022-10-23-10221100:2.872;6.789;-9.708;0.631;0.675;-0.044;0.328;0.102;-0.174;0.923
4022-10-23-10221200:3.023;6.949;-10.065;0.678;0.723;-0.132;0.328;0.102;-0.174;0.923
4022-10-23-10221200:3.070;6.999;-10.074;0.683;0.728;-0.131;0.328;0.102;-0.174;0.923
4022-10-23-10221200:3.118;7.050;-10.083;0.687;0.732;-0.131;0.328;0.102;-0.174;0.923
4022-10-23-10221200:3.156;7.091;-10.091;0.691;0.735;-0.129;0.328;0.102;-0.174;0.923
4022-10-23-10221200:3.208;7.146;-10.100;0.696;0.740;-0.128;0.328;0.102;-0.174;0.923
